title,url,event_id,description
Saraas Bootcamp,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1347802737,1347802737,"Sunday, January 25, 2026, 12 - 6pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
PE 194 1 3927,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1337683731,1337683731,"Monday, January 26, 2026, 10 - 11:15am Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
PE 199 1 4005,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1321089720,1321089720,"Tuesday, January 27, 2026, 10 - 11:15am Woodruff PE Center Large class room"
PE Tennis,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1346727513,1346727513,"Wednesday, January 28, 2026, 8:30 - 11am Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
PE 212 1 3939,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1337685453,1337685453,"Thursday, January 29, 2026, 10 - 11:15am Woodruff PE Center Pool shallow end, Woodruff PE Center Pool lap lane, Woodruff PE Center Pool diving well / deep end, Woodruff PE Center Pool"
EDC Rehearsals,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1353014094,1353014094,"Friday, January 30, 2026, 1 - 6:30pm Woodruff PE Center - Dance Studio"
CS Women's Soccer,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1351910594,1351910594,"Saturday, January 31, 2026, 12 - 3pm Woodruff PE Center Candler Field #3, Woodruff PE Center Candler Field #4"
BlaeZ Dance Team Auditions,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1351821258,1351821258,"Sunday, January 25, 2026, 12 - 3pm Woodruff PE Center Aerobics Room"
DANC 223R 1 3076,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1321090228,1321090228,"Monday, January 26, 2026, 10 - 11:15am Woodruff PE Center - Dance Studio"
DANC 121R 1 3034,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1326405099,1326405099,"Tuesday, January 27, 2026, 10 - 11:15am Woodruff PE Center - Dance Studio"
PE 194 1 3927,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1337683737,1337683737,"Wednesday, January 28, 2026, 10 - 11:15am Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
PE 192 1 3925,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1337685512,1337685512,"Thursday, January 29, 2026, 10 - 11:15am Woodruff PE Center Arena Court"
MTEN Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1342664849,1342664849,"Friday, January 30, 2026, 2:15 - 4:15pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
CS BJJ,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1343069315,1343069315,"Saturday, January 31, 2026, 2 - 4pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
EDC Rehearsals,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1353014091,1353014091,"Sunday, January 25, 2026, 1 - 2:30pm Woodruff PE Center - Dance Studio"
PE 162 1 3903,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1337684344,1337684344,"Monday, January 26, 2026, 10 - 11:15am Woodruff PE Center Aerobics Room"
PE 212 1 3939,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1337685451,1337685451,"Tuesday, January 27, 2026, 10 - 11:15am Woodruff PE Center Pool shallow end, Woodruff PE Center Pool lap lane, Woodruff PE Center Pool diving well / deep end, Woodruff PE Center Pool"
DANC 223R 1 3076,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1321090237,1321090237,"Wednesday, January 28, 2026, 10 - 11:15am Woodruff PE Center - Dance Studio"
PE 164 1 3905,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1337684355,1337684355,"Thursday, January 29, 2026, 10 - 11:15am Woodruff PE Center Aerobics Room"
MTEN Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1342664723,1342664723,"Friday, January 30, 2026, 2:15 - 4:15pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
CS Men's Soccer,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1351910595,1351910595,"Saturday, January 31, 2026, 3 - 5:30pm Woodruff PE Center Candler Field #3, Woodruff PE Center Candler Field #4"
MTEN Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1342664844,1342664844,"Sunday, January 25, 2026, 1 - 4pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
DANC 323R 1 3085,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1321090229,1321090229,"Monday, January 26, 2026, 11:30am - 12:45pm Woodruff PE Center - Dance Studio"
PE 191 1 3921,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1338253161,1338253161,"Wednesday, January 14, 2026, 4 - 5:15pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
M/WBB Practice Hold,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1333587429,1333587429,"Thursday, January 15, 2026, 3:30 - 7pm Woodruff PE Center Court #2, Woodruff PE Center Court #1, Woodruff PE Center Court #3, Woodruff PE Center Court #4, Woodruff PE Center Arena Court"
WTEN Cap Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1350765543,1350765543,"Tuesday, January 13, 2026, 3 - 4:30pm Woodruff PE Center Indoor Tennis court #7 (roof), Woodruff PE Center Indoor Tennis court #8 (roof), Woodruff PE Center Indoor Tennis court #9 (roof), Woodruff PE Center Indoor Tennis court #10 (roof), Woodruff PE Center Indoor Tennis Court  #11,…"
PE 296 1 4026,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1337687443,1337687443,"Wednesday, January 14, 2026, 4 - 5:15pm Woodruff PE Center Large class room"
DANC 491R 1 3100,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1321090211,1321090211,"Thursday, January 15, 2026, 4 - 5:15pm Woodruff PE Center - Dance Studio"
M/WBB Practice Hold,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1333587427,1333587427,"Tuesday, January 13, 2026, 3:30 - 7pm Woodruff PE Center Court #2, Woodruff PE Center Court #1, Woodruff PE Center Court #3, Woodruff PE Center Court #4, Woodruff PE Center Arena Court"
WTEN Cap Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1350765544,1350765544,"Wednesday, January 14, 2026, 4:30 - 6pm Woodruff PE Center Indoor Tennis court #7 (roof), Woodruff PE Center Indoor Tennis court #8 (roof), Woodruff PE Center Indoor Tennis court #9 (roof), Woodruff PE Center Indoor Tennis court #10 (roof), Woodruff PE Center Indoor Tennis Court  #11,…"
Align & Flow Yoga (Stacy),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1346500491,1346500491,"Thursday, January 15, 2026, 4:30 - 5:20pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
DANC 491R 1 3100,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1321090202,1321090202,"Tuesday, January 13, 2026, 4 - 5:15pm Woodruff PE Center - Dance Studio"
Lift & Burn (Morgan),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1346501635,1346501635,"Wednesday, January 14, 2026, 4:30 - 5:20pm Woodruff PE Center Aerobics Room"
CS Men's Soccer,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1342979763,1342979763,"Thursday, January 15, 2026, 5:30 - 7pm Woodruff PE Center Candler Field #3, Woodruff PE Center Candler Field #4"
Vinyasa Flow (Maggie),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1346500487,1346500487,"Tuesday, January 13, 2026, 5:30 - 6:20pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
EDC Rehearsals,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1353014084,1353014084,"Wednesday, January 14, 2026, 5:30 - 9:15pm Woodruff PE Center - Dance Studio"
PM Pedal (Lauren),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1346500847,1346500847,"Thursday, January 15, 2026, 5:30 - 6:20pm Woodruff PE Center Cycling Studio"
CS Men's Soccer,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1342979759,1342979759,"Tuesday, January 13, 2026, 5:30 - 7pm Woodruff PE Center Candler Field #3, Woodruff PE Center Candler Field #4"
Barre Sculpt (Avery),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1346501636,1346501636,"Wednesday, January 14, 2026, 5:30 - 6:20pm Woodruff PE Center Aerobics Room"
WERQ (Tina),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1346501638,1346501638,"Thursday, January 15, 2026, 5:30 - 6:20pm Woodruff PE Center Aerobics Room"
Total Body Burn (Amanda),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1346478507,1346478507,"Tuesday, January 13, 2026, 5:30 - 6:20pm Woodruff PE Center Aerobics Room"
Tae Kwon Do (John),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1346501637,1346501637,"Wednesday, January 14, 2026, 6:30 - 7:45pm Woodruff PE Center Aerobics Room"
CS Emory Ultimate,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1342979764,1342979764,"Thursday, January 15, 2026, 6:30 - 9:30pm Woodruff  PE Center Candler Field #1, Woodruff PE Center Candler Field #2"
SILT - First Snow,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1337161333,1337161333,"Tuesday, January 13, 2026, 6 - 8pm Woodruff PE Center Mcdonough Field, Woodruff PE Center Mcdonough Stage"
CS Judo,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1343069301,1343069301,"Wednesday, January 14, 2026, 7 - 9pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
CS Water Polo,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1345369415,1345369415,"Thursday, January 15, 2026, 6:30 - 8:30pm Woodruff PE Center Pool diving well / deep end"
CS Emory Ultimate,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1342979760,1342979760,"Tuesday, January 13, 2026, 6:30 - 9:30pm Woodruff  PE Center Candler Field #1, Woodruff PE Center Candler Field #2"
CS Men's Ultimate,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1352988250,1352988250,"Wednesday, January 14, 2026, 7 - 9pm Woodruff  PE Center Candler Field #1, Woodruff PE Center Candler Field #2"
Total Body Burn (Amanda),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1346501639,1346501639,"Thursday, January 15, 2026, 6:30 - 7:20pm Woodruff PE Center Aerobics Room"
CS Women's Soccer,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1342979761,1342979761,"Tuesday, January 13, 2026, 7 - 8:30pm Woodruff PE Center Candler Field #3, Woodruff PE Center Candler Field #4"
CS Women's Basketball,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1345356736,1345356736,"Wednesday, January 14, 2026, 7 - 8:30pm "
CS BJJ,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1343069302,1343069302,"Thursday, January 15, 2026, 7 - 9pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
IM Supervisor Training,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1342937592,1342937592,"Tuesday, January 13, 2026, 7 - 9pm Woodruff PE Center Large class room"
IM Scrimmage,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1342980015,1342980015,"Wednesday, January 14, 2026, 7 - 8pm Woodruff PE Center Large class room"
CS Women's Soccer,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1342979765,1342979765,"Thursday, January 15, 2026, 7 - 8:30pm Woodruff PE Center Candler Field #3, Woodruff PE Center Candler Field #4"
CS Tennis,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1343069991,1343069991,"Tuesday, January 13, 2026, 7 - 8:30pm Woodruff PE Center Indoor Tennis court #7 (roof), Woodruff PE Center Indoor Tennis court #8 (roof), Woodruff PE Center Indoor Tennis court #9 (roof), Woodruff PE Center Indoor Tennis court #10 (roof), Woodruff PE Center Indoor Tennis Court  #11,…"
CS Tennis,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1343069992,1343069992,"Wednesday, January 14, 2026, 7 - 8:30pm Woodruff PE Center Indoor Tennis court #7 (roof), Woodruff PE Center Indoor Tennis court #8 (roof), Woodruff PE Center Indoor Tennis court #9 (roof), Woodruff PE Center Indoor Tennis court #10 (roof), Woodruff PE Center Indoor Tennis Court  #11,…"
CS Tennis,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1343069993,1343069993,"Thursday, January 15, 2026, 7 - 8:30pm Woodruff PE Center Indoor Tennis court #7 (roof), Woodruff PE Center Indoor Tennis court #8 (roof), Woodruff PE Center Indoor Tennis court #9 (roof), Woodruff PE Center Indoor Tennis court #10 (roof), Woodruff PE Center Indoor Tennis Court  #11,…"
CS Badminton,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1342980016,1342980016,"Tuesday, January 13, 2026, 7 - 9:30pm Woodruff PE Center Court #3"
CS Women's Volleyball,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1342980019,1342980019,"Wednesday, January 14, 2026, 7 - 9:30pm Woodruff PE Center Court #3"
CS Badminton,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1342980020,1342980020,"Thursday, January 15, 2026, 7 - 9:30pm Woodruff PE Center Court #3"
CS Fencing,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1345360304,1345360304,"Tuesday, January 13, 2026, 7 - 9pm Woodruff PE Center Court #4"
CS Men's Volleyball,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1342980018,1342980018,"Wednesday, January 14, 2026, 7:30 - 10pm Woodruff PE Center Court #2, Woodruff PE Center Court #1"
CS Fencing,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1342980021,1342980021,"Thursday, January 15, 2026, 7 - 9pm Woodruff PE Center Court #4"
Saraas Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1347803558,1347803558,"Tuesday, January 13, 2026, 8 - 10pm Woodruff PE Center Aerobics Room"
Agnition Competition Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1351038450,1351038450,"Wednesday, January 14, 2026, 8 - 10:45pm Woodruff PE Center Aerobics Room"
EDC Rehearsals,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1353014085,1353014085,"Thursday, January 15, 2026, 7:30 - 9:30pm Woodruff PE Center - Dance Studio"
CS Baseball,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1342979762,1342979762,"Wednesday, January 14, 2026, 8 - 10pm Woodruff PE Center Candler Field #3, Woodruff PE Center Candler Field #4"
Saraas Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1347803559,1347803559,"Thursday, January 15, 2026, 9 - 10:45pm Woodruff PE Center Aerobics Room"
IM Scrimmage,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1342978027,1342978027,"Wednesday, January 14, 2026, 8 - 9:30pm Woodruff PE Center Auxillary Court, Woodruff PE Center Auxillary Court 2, Woodruff PE Center Auxillary Court 1"
Agnition Competition Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1351036337,1351036337,"Wednesday, January 14, 2026, 8 - 10:45pm Woodruff PE Center Aerobics Room"
Agnition Competition Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1351036340,1351036340,"Sunday, January 18, 2026, 9:30am - 12:30pm Woodruff PE Center Aerobics Room"
Swim/Dive Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1290411676,1290411676,"Monday, January 19, 2026, 6 - 8am Woodruff PE Center Pool shallow end, Woodruff PE Center Pool lap lane, Woodruff PE Center Pool diving well / deep end, Woodruff PE Center Pool"
Swim/Dive Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1290411678,1290411678,"Tuesday, January 20, 2026, 6 - 8am Woodruff PE Center Pool shallow end, Woodruff PE Center Pool lap lane, Woodruff PE Center Pool diving well / deep end, Woodruff PE Center Pool"
Swim/Dive Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1290411679,1290411679,"Wednesday, January 21, 2026, 6 - 8am Woodruff PE Center Pool shallow end, Woodruff PE Center Pool lap lane, Woodruff PE Center Pool diving well / deep end, Woodruff PE Center Pool"
Swim/Dive Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1290411680,1290411680,"Thursday, January 22, 2026, 6 - 8am Woodruff PE Center Pool shallow end, Woodruff PE Center Pool lap lane, Woodruff PE Center Pool diving well / deep end, Woodruff PE Center Pool"
Swim/Dive Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1290411681,1290411681,"Friday, January 23, 2026, 6 - 8am Woodruff PE Center Pool shallow end, Woodruff PE Center Pool lap lane, Woodruff PE Center Pool diving well / deep end, Woodruff PE Center Pool"
CoreFit Schwinn Cycle Certification,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1346630343,1346630343,"Saturday, January 24, 2026, 7am - 6pm Woodruff PE Center Cycling Studio"
Dance Net,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1350990067,1350990067,"Sunday, January 18, 2026, 10am - 1pm Woodruff PE Center - Dance Studio"
Track & Field Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1345033078,1345033078,"Monday, January 19, 2026, 8am - 3pm Woodruff PE Center Mcdonough Field"
Stretch & Restore (Maki),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1346500494,1346500494,"Tuesday, January 20, 2026, 7:15 - 8:05am Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
Sunrise Yoga (Savvy),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1346500496,1346500496,"Wednesday, January 21, 2026, 7:15 - 8:05am Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
Stretch & Restore (Maki),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1346500498,1346500498,"Thursday, January 22, 2026, 7:15 - 8:05am Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
Track & Field Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1345033082,1345033082,"Friday, January 23, 2026, 8am - 3pm Woodruff PE Center Mcdonough Field"
Swim/Dive Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1290434099,1290434099,"Saturday, January 24, 2026, 8 - 11am Woodruff PE Center Pool shallow end, Woodruff PE Center Pool lap lane, Woodruff PE Center Pool diving well / deep end, Woodruff PE Center Pool"
WTEN Cap Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1350765547,1350765547,"Sunday, January 18, 2026, 10:30am - 12pm Woodruff PE Center Indoor Tennis court #7 (roof), Woodruff PE Center Indoor Tennis court #8 (roof), Woodruff PE Center Indoor Tennis court #9 (roof), Woodruff PE Center Indoor Tennis court #10 (roof), Woodruff PE Center Indoor Tennis Court  #11,…"
MTEN Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1342664839,1342664839,"Monday, January 19, 2026, 2:30 - 4:30pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
Rise & Ride (Lauren),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1346500849,1346500849,"Tuesday, January 20, 2026, 7:15 - 8:05am Woodruff PE Center Cycling Studio"
Rise & Ride (Cecilia),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1346437052,1346437052,"Wednesday, January 21, 2026, 7:15 - 8:05am Woodruff PE Center Cycling Studio"
Track & Field Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1345033081,1345033081,"Thursday, January 22, 2026, 8am - 3pm Woodruff PE Center Mcdonough Field"
MATH 212L 1 3146,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1325037409,1325037409,"Friday, January 23, 2026, 10 - 11:15am Woodruff PE Center - Dance Studio"
WTEN Team Meeting,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1351398698,1351398698,"Saturday, January 24, 2026, 9 - 11am Woodruff PE Center small class room"
Dance Net,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1353019974,1353019974,"Sunday, January 18, 2026, 1 - 3pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
MTEN Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1342664713,1342664713,"Monday, January 19, 2026, 2:30 - 4:30pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
Track & Field Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1345033079,1345033079,"Tuesday, January 20, 2026, 8am - 3pm Woodruff PE Center Mcdonough Field"
Track & Field Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1345033080,1345033080,"Wednesday, January 21, 2026, 8am - 3pm Woodruff PE Center Mcdonough Field"
PE 167 4 3914,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1338681517,1338681517,"Thursday, January 22, 2026, 8:30 - 9:45am Woodruff PE Center Aerobics Room"
PE 116 1 3888,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1337685617,1337685617,"Friday, January 23, 2026, 11:30am - 12:20pm Woodruff PE Center Cycling Studio"
CS Men's LAX Round Robin,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1351910593,1351910593,"Saturday, January 24, 2026, 10am - 6pm Woodruff PE Center Candler Field #3, Woodruff PE Center Candler Field #4"
EDC Rehearsals,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1353014087,1353014087,"Sunday, January 18, 2026, 1 - 2:30pm Woodruff PE Center - Dance Studio"
Swim/Dive Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1290411677,1290411677,"Monday, January 19, 2026, 3 - 5:30pm Woodruff PE Center Pool shallow end, Woodruff PE Center Pool lap lane, Woodruff PE Center Pool diving well / deep end, Woodruff PE Center Pool"
PE 167 4 3914,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1338681516,1338681516,"Tuesday, January 20, 2026, 8:30 - 9:45am Woodruff PE Center Aerobics Room"
PE 285 1 5750,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1334160958,1334160958,"Wednesday, January 21, 2026, 8:30 - 9:20am Woodruff PE Center Cycling Studio"
PE 199 2 4023,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1321089719,1321089719,"Thursday, January 22, 2026, 10 - 11:15am Woodruff PE Center Large class room"
DANC 323R 1 3085,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1321090227,1321090227,"Friday, January 23, 2026, 11:30am - 12:45pm Woodruff PE Center - Dance Studio"
Dance Net,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1350990069,1350990069,"Saturday, January 24, 2026, 10am - 1pm Woodruff PE Center - Dance Studio"
CS Water Polo,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1345369417,1345369417,"Sunday, January 18, 2026, 1 - 3pm Woodruff PE Center Pool diving well / deep end"
Marketing Office Hours,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1353019266,1353019266,"Monday, January 19, 2026, 3 - 4pm Woodruff PE Center 2nd conference room"
PE 161 1 4018,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1337683723,1337683723,"Tuesday, January 20, 2026, 10 - 11:15am Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
PE Tennis,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1346728124,1346728124,"Wednesday, January 21, 2026, 8:30 - 11am Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
DANC 121R 1 3034,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1326405097,1326405097,"Thursday, January 22, 2026, 10 - 11:15am Woodruff PE Center - Dance Studio"
Barre Sculpt (Avery),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1346501647,1346501647,"Friday, January 23, 2026, 12 - 12:40pm Woodruff PE Center Aerobics Room"
Dance Net,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1350990068,1350990068,"Saturday, January 24, 2026, 10am - 3pm "
Saraas Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1347803560,1347803560,"Sunday, January 18, 2026, 4 - 6pm Woodruff PE Center Aerobics Room"
M/WBB Practice Hold,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1333587430,1333587430,"Monday, January 19, 2026, 3:30 - 7pm Woodruff PE Center Court #2, Woodruff PE Center Court #1, Woodruff PE Center Court #3, Woodruff PE Center Court #4, Woodruff PE Center Arena Court"
PE 199 1 4005,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1321089717,1321089717,"Tuesday, January 20, 2026, 10 - 11:15am Woodruff PE Center Large class room"
PE Tennis,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1346727511,1346727511,"Wednesday, January 21, 2026, 8:30 - 11am Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
PE 212 1 3939,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1337685449,1337685449,"Thursday, January 22, 2026, 10 - 11:15am Woodruff PE Center Pool shallow end, Woodruff PE Center Pool lap lane, Woodruff PE Center Pool diving well / deep end, Woodruff PE Center Pool"
EDC Rehearsals,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1353014090,1353014090,"Friday, January 23, 2026, 1 - 6:30pm Woodruff PE Center - Dance Studio"
WTEN Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1342408552,1342408552,"Saturday, January 24, 2026, 10am - 12pm Woodruff PE Center All Indoor Tennis courts"
CS Men's Volleyball,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1342980024,1342980024,"Sunday, January 18, 2026, 4:45 - 7:45pm Woodruff PE Center Court #2, Woodruff PE Center Court #1"
DANC 121R 1 3034,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1326405095,1326405095,"Tuesday, January 20, 2026, 10 - 11:15am Woodruff PE Center - Dance Studio"
PE 194 1 3927,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1337683726,1337683726,"Wednesday, January 21, 2026, 10 - 11:15am Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
PE 192 1 3925,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1337685510,1337685510,"Thursday, January 22, 2026, 10 - 11:15am Woodruff PE Center Arena Court"
MTEN Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1342664843,1342664843,"Friday, January 23, 2026, 2:15 - 4:15pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
